date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,generatedCoins,cumulative total number of coins,fees,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
11/5/2017,3115003689,1500099480,294608,29063605556,1780.37,799489984,703578,1687.5,16324339.8,279.5802291,5.60E+11,436032,226.3088127,0.00054216,129767764,135
12/5/2017,3076658859,1503889071,317544,30134616064,1845.76,740984000,745640,1925,16326264.8,322.0505754,5.60E+11,472727,220.6569165,0.00059813,147005400,154
13/5/2017,2264203607,1119088644,329108,28135727129,1723.12,579635008,793153,1975,16328239.8,301.1944005,5.60E+11,471513,224.880428,0.0005287,150904224,158
14/5/2017,2047338788,1080131529,368934,29408830776,1800.86,437196000,893649,2050,16330289.8,297.4762244,5.60E+11,512734,164.0989014,0.000486,159914048,164
15/5/2017,3389445747,1662870788,329059,29536322790,1808.44,731529024,825608,2125,16332414.8,327.3037703,5.60E+11,520123,197.5688871,0.00058247,165021037,170
16/5/2017,2946055894,1249926948,233845,28449297040,1741.7,959044992,655424,1650,16334064.8,343.4090056,5.60E+11,335383,256.5454432,0.0006,128562835,132
17/5/2017,4085927436,1873654739,317372,28208097842,1726.73,1064729984,762466,1937.5,16336002.3,485.9361122,5.60E+11,458366,244.5492586,0.0009,152191701,155
18/5/2017,3157571573,1691735051,288762,29713738730,1818.7,894321024,742312,1775,16337777.3,392.0214132,5.60E+11,431432,279.4325974,0.0008,138394548,142
19/5/2017,3351835395,1785501757,319338,31002930932,1897.37,1157289984,807946,2050,16339827.3,442.811934,5.60E+11,490732,294.7628806,0.00079407,159286774,164
20/5/2017,3118292405,1538097412,352640,32426424285,1984.24,961336000,851763,2062.5,16341889.8,387.7538543,5.60E+11,452396,202.4505984,0.00065088,159590133,165
21/5/2017,2650094331,1328866043,325910,33783253070,2067.03,1147859968,791586,1837.5,16343727.3,352.7884564,5.60E+11,436197,218.9243149,0.00065304,145583464,147
22/5/2017,4015870531,1711699005,327722,33397370783,2043.19,1942220032,773303,1825,16345552.3,406.6380424,5.60E+11,441967,261.1963016,0.00075587,141152858,146
23/5/2017,4268036589,2404668644,367542,35827129780,2191.56,1378749952,876753,2100,16347652.3,468.3835685,5.84E+11,514366,266.9607832,0.00075517,164419108,168
24/5/2017,5052714746,2554840190,338488,37953761123,2321.37,1725379968,806743,1925,16349577.3,472.9400169,5.96E+11,490126,275.1197191,0.00084142,149464418,154
25/5/2017,6155820432,2965053866,349951,40000304920,2446.24,2406700032,842960,2037.5,16351614.8,498.8794305,5.96E+11,498936,326.735984,0.00084085,159230750,163
26/5/2017,4753086324,2436958465,333187,37955080771,2320.89,1763480064,818388,1912.5,16353527.3,469.7962497,5.96E+11,478355,301.4722386,0.0008976,146692616,153
27/5/2017,3206037189,1795301147,331746,35921559594,2196.27,1700480000,892643,2100,16355627.3,528.8278222,5.96E+11,519232,242.5409045,0.0008976,166565434,168
28/5/2017,3085420258,1311472351,307978,33600254473,2054.08,1147139968,856639,2062.5,16357689.8,421.48503,5.96E+11,471259,196.2288095,0.00078953,161367053,165
29/5/2017,3929176083,1658145052,321487,35327626971,2159.43,994625024,766059,1887.5,16359577.3,494.9044156,5.96E+11,473729,250.4191637,0.00088749,147663012,151
30/5/2017,4884171752,2233949397,347782,36902058232,2255.36,1443970048,848314,2237.5,16361814.8,588.387901,5.96E+11,502659,274.5157433,0.00091195,175527958,179
31/5/2017,5264284093,2202870390,321470,35791177160,2187.19,1544829952,819588,2050,16363864.8,570.4198544,5.96E+11,501146,231.8572972,0.00095765,160178218,164
1/6/2017,6176263890,2533823254,319539,37451065073,2288.33,1653180032,838148,2125,16365989.8,569.0700451,5.96E+11,489185,226.496432,0.00102001,166216929,170
2/6/2017,5258325020,2359563885,271393,39349071687,2404.03,1317030016,726206,1825,16367814.8,470.15193,5.96E+11,436676,239.9202948,0.00101777,143370338,146
3/6/2017,5891480561,2650376040,305128,40823099127,2493.72,1514950016,883252,2400,16370214.8,545.6472539,5.96E+11,518587,195.5266751,0.000904,188362073,192
4/6/2017,4562447637,2301852314,265883,41713340180,2547.79,1355120000,734744,2012.5,16372227.3,441.9935556,6.28E+11,457042,196.989161,0.0009492,158159746,161
5/6/2017,6005395488,2583976006,289766,41139105370,2512.4,1369309952,767620,2050,16374277.3,475.4380418,6.79E+11,442140,277.08227,0.0009861,158166540,164
6/6/2017,5214945232,2471428875,297265,44066003092,2690.84,2089609984,800493,1887.5,16376164.8,511.3381356,6.79E+11,467398,276.6277161,0.0010447,149496704,151
7/6/2017,5996764321,2727973879,339555,46995672621,2869.38,1517709952,878586,2062.5,16378227.3,668.1320474,6.79E+11,481324,308.2530746,0.00107019,163700272,165
8/6/2017,5230681944,2442525282,307212,44562782409,2720.49,1281170048,820508,2062.5,16380289.8,490.9904414,6.79E+11,459693,219.7939097,0.00099,160019344,165
9/6/2017,5730696604,2237107239,282033,45992287816,2807.44,1348950016,764555,1887.5,16382177.3,455.5601499,6.79E+11,437371,280.744,0.00103225,147004554,151
10/6/2017,4973285972,2132416858,254852,46336457870,2828.14,2018889984,701424,1762.5,16383939.8,390.9040331,6.79E+11,387408,263.0099497,0.00095845,136270189,141
11/6/2017,4839329467,1911250593,222746,48214071328,2942.41,1752400000,667449,1825,16385764.8,356.1202498,6.79E+11,355672,267.5312144,0.0008823,138039326,146
12/6/2017,6465926387,2451549808,268951,48396631056,2953.22,2569530112,722926,1837.5,16387602.3,409.8643713,6.79E+11,405994,349.4565603,0.00094242,142236417,147
13/6/2017,6558933019,2888381581,291635,43938806616,2680.91,1781200000,768135,1762.5,16389364.8,479.4397764,6.79E+11,468939,285.7884108,0.00100096,137777859,141
14/6/2017,6627410984,2940647423,287504,44533091903,2716.88,1696560000,744121,1750,16391114.8,454.741996,6.79E+11,424458,297.4981698,0.00098454,135709881,140
15/6/2017,5733877220,2692675662,292988,40976019872,2499.58,2026259968,796500,1912.5,16393027.3,435.4034578,6.79E+11,436663,266.5322651,0.0008823,152140724,153
16/6/2017,6037248309,2699726886,269789,40488629785,2469.57,1195190016,727787,1850,16394877.3,375.3513958,6.79E+11,401763,243.7743664,0.00086763,145497031,148
17/6/2017,4021033087,1845379875,236409,41221812187,2514.01,1534509952,665263,1812.5,16396689.8,311.3983192,6.80E+11,359412,233.7051099,0.0008136,142927271,145
3/7/2017,4688108214,1970998996,253074,41042283521,2498.56,964112000,668469,2125,16398814.8,283.2101212,7.09E+11,376323,246.8079567,0.00072462,138680821,170
4/7/2017,3931417763,1757568129,255330,42072971057,2561,985516032,714285,1912.5,16400727.3,293.9342587,7.09E+11,429188,199.758,0.00072546,137245555,153
5/7/2017,5159968186,2024014289,236859,42765544531,2602.87,941566016,651108,1862.5,16402589.8,225.8208069,7.09E+11,366592,237.3742738,0.00064143,135521448,149
6/7/2017,4436839574,2045936849,224964,42856200093,2608.1,761956992,625934,1775,16404364.8,241.5206051,7.09E+11,349888,259.9688878,0.00067603,135795262,142
7/7/2017,4502042030,2163994323,243466,42869111557,2608.59,917411968,737763,1850,16406214.8,240.6557125,7.09E+11,451293,231.2972582,0.0006328,138684911,148
8/7/2017,3383226467,1544944616,220670,41422842687,2520.27,733329984,641547,2062.5,16408277.3,192.4118308,7.09E+11,349750,202.6414525,0.000513,141717724,165
9/7/2017,3423219869,1881877105,187986,42287500692,2572.61,527856000,549467,1725,16410002.3,157.2280309,7.09E+11,306450,174.679936,0.00052884,103447118,138
10/7/2017,5034362570,2148559535,251525,41515266566,2525.25,1111200000,771121,2462.5,16412464.8,205.5725062,7.09E+11,479692,237.0881468,0.00054113,147091608,197
11/7/2017,4751800978,1921703004,265586,39229368836,2385.89,1329760000,770221,2162.5,16414627.3,207.5761732,7.09E+11,444154,232.9584905,0.0005,153988619,173
12/7/2017,3969957406,1818881653,256961,38361119627,2332.77,1117410048,749635,2212.5,16416839.8,222.3519971,7.09E+11,392653,224.4846032,0.0005,156036856,177
13/7/2017,4177025007,1676252505,245738,39515734045,2402.7,835769984,680465,1962.5,16418802.3,210.7901812,7.09E+11,378744,218.501538,0.00054477,134287669,157
2/7/2017,2891297958,1319099192,196351,40016164520,2436.4,803747008,605013,2350,16421152.3,197.8595829,7.09E+11,319791,196.4518535,0.000678,146561660,188
18/6/2017,4001447894,2072545947,209214,43544054375,2655.35,1178659968,628651,1812.5,16422964.8,277.9955946,7.12E+11,329460,209.5949805,0.00079572,135812417,145
19/6/2017,5699652433,2182929498,269623,41805366515,2549.03,1446840064,729519,1887.5,16424852.3,387.1628465,7.12E+11,401880,261.3874009,0.00085572,148933757,151
20/6/2017,6105370301,2122213090,269300,42502525430,2591.26,1854189952,741906,1725,16426577.3,388.0853751,7.12E+11,449669,285.0386,0.00087604,133263181,138
21/6/2017,6373183098,2317744307,280063,44445421985,2709.43,1626579968,755253,1750,16428327.3,462.7037072,7.12E+11,461281,295.6862192,0.00087622,137628117,140
22/6/2017,5495341235,2170746911,269546,44148330439,2691.03,1097939968,735737,1737.5,16430064.8,447.1050965,7.12E+11,417645,266.5069364,0.00096448,137968321,139
23/6/2017,4766784175,1728288713,259778,44421357886,2707.34,961318976,710482,2000,16432064.8,338.9597289,7.12E+11,385184,221.7769271,0.0008184,151820847,160
24/6/2017,4331843211,1676700821,226981,44937913729,2738.52,982750016,646742,1825,16433889.8,307.2088434,7.12E+11,366139,225.83605,0.00086112,138676458,146
25/6/2017,4019239798,1735527366,180597,42787775294,2607.25,1161100032,534993,1525,16435414.8,258.6883859,7.12E+11,298641,258.6447534,0.0008224,113182393,122
26/6/2017,6104488811,2038961925,261764,42518183475,2590.57,1663280000,704387,1775,16437189.8,375.0565759,7.12E+11,387140,276.0166069,0.00087826,140185857,142
27/6/2017,4921903162,2055168223,259606,40682517525,2478.45,1489789952,696067,1637.5,16438827.3,367.893779,7.12E+11,448808,230.5038058,0.00087874,129683292,131
28/6/2017,5460963378,2278418906,279654,41911719980,2553.03,1183869952,743276,1962.5,16440789.8,385.8600241,7.12E+11,409295,273.8194628,0.00087875,152696196,157
29/6/2017,6530204849,2557909114,230934,42154038324,2567.56,949979008,621633,1500,16442289.8,341.4005376,7.12E+11,340714,331.5441444,0.00087901,116020435,120
30/6/2017,4781671227,2469856975,267206,41694003395,2539.24,860273024,722889,1925,16444214.8,357.1719056,7.12E+11,424561,238.3432488,0.00085428,147272415,154
1/7/2017,3525923782,1538395307,221692,40933352571,2492.6,779913984,642954,2050,16446264.8,255.2740363,7.12E+11,339522,249.5498395,0.00072409,144768148,164
14/7/2017,4126805481,1610573691,227764,38827279394,2360.59,882502976,640696,1737.5,16448002.3,215.3776442,7.62E+11,379264,250.108854,0.00060198,125129048,139
15/7/2017,3205457533,1378816932,221724,36684887479,2230.12,993608000,634632,1587.5,16449589.8,378.3575685,8.05E+11,354654,213.2561393,0.00054355,123823396,127
16/7/2017,2825878853,1112913501,203002,32771580869,1991.98,1182870016,609552,2037.5,16451627.3,166.9285231,8.05E+11,318064,198.3647747,0.00049322,136963964,163
17/7/2017,3981345943,1343003616,230167,31798579624,1932.62,1201760000,692430,1850,16453477.3,198.0365754,8.05E+11,372079,197.4226796,0.00049353,139902587,148
18/7/2017,4271539663,1724715859,260410,36754023388,2233.52,1512450048,811433,2062.5,16455539.8,224.5184697,8.05E+11,442365,221.4244722,0.0004866,158305599,165
19/7/2017,4229153828,1757255045,253619,38232147177,2323.08,1245100032,717067,1862.5,16457402.3,201.6022386,8.05E+11,403669,218.6918474,0.00049462,139955711,149
20/7/2017,4346584282,1705105815,230037,37361367950,2269.89,2249260032,658031,2025,16459427.3,229.2721954,8.05E+11,364214,286.2956872,0.00049544,150571893,162
21/7/2017,4618891436,2055660038,268289,46724449316,2838.41,1489449984,749779,1925,16461352.3,249.7396976,8.05E+11,445100,262.5209929,0.00049581,150383582,154
22/7/2017,3593020683,1411094321,223198,43934923289,2668.63,1177129984,645094,2000,16463352.3,171.0369199,8.05E+11,348677,213.8266474,0.0004746,148120669,160
23/7/2017,3305952386,1324371860,180859,46237155260,2808.1,1072840000,533040,2150,16465502.3,125.3769382,8.05E+11,286274,200.8440733,0.00040845,117536497,172
24/7/2017,4967853058,1763272831,239894,45001726487,2732.7,866473984,674883,2225,16467727.3,166.9635298,8.05E+11,382365,223.659881,0.0004,159207492,178
25/7/2017,18620423058,2387591569,243888,45415128813,2757.5,1460089984,697756,1850,16469577.3,168.4929329,8.05E+11,415219,243.3619492,0.00043166,138269640,148
26/7/2017,8180309758,2047020718,237706,42459833933,2577.77,937404032,664407,1837.5,16471414.8,167.53482,8.05E+11,369671,230.0022242,0.00040873,142198807,147
27/7/2017,4551584454,2068878349,225215,41821406182,2538.71,789104000,681607,1925,16473339.8,166.2705696,8.36E+11,360430,227.4434097,0.00037337,142235422,154
28/7/2017,9231545951,2813093408,247057,44149387826,2679.73,1380099968,681262,1875,16475214.8,188.4313233,8.60E+11,395665,331.4262195,0.00037418,137529511,150
29/7/2017,10160734333,1955050150,210977,46252110646,2807.02,803745984,641806,1962.5,16477177.3,156.4666532,8.60E+11,328826,244.8422914,0.00034126,136935895,157
30/7/2017,22268691502,2829146460,183998,44895563359,2724.39,705942976,568497,1837.5,16479014.8,138.1168221,8.60E+11,280981,381.4146,0.00036835,119119592,147
31/7/2017,6594613177,3063951535,230867,45540820278,2763.24,860574976,706629,1812.5,16480827.3,194.8688662,8.60E+11,347617,414.385197,0.00049588,134374692,145
1/8/2017,6689047245,3126767550,131726,47327135423,2871.3,1324669952,477477,1862.5,16482689.8,75.94662047,8.60E+11,216728,180.8805871,0.0002548,108068453,149
2/8/2017,5926737885,3673203524,209169,44955988090,2727.13,1094950016,591933,1900,16484589.8,130.5148568,8.60E+11,336748,219.6323871,0.00028304,133468687,152
3/8/2017,3729394908,2626475411,212879,44670957723,2709.56,804796992,596154,1725,16486314.8,124.1059542,8.60E+11,347420,231.8204972,0.00030345,119901950,138
4/8/2017,4056042202,2496947085,235613,46282626691,2806.93,1002120000,665795,2237.5,16488552.3,113.4712362,8.60E+11,378568,256.0200011,0.00027598,165422429,179
5/8/2017,4075922195,2037072949,239594,47784561339,2897.63,1945699968,658939,2212.5,16490764.8,113.566787,8.60E+11,362951,271.6122457,0.00027346,155977992,177
6/8/2017,3690410805,2083213522,199487,53726660658,3257.61,1105030016,538559,1750,16492514.8,87.90639938,8.60E+11,319836,233.0975995,0.00027104,110100761,140
7/8/2017,5020630427,2943392687,248849,52993440669,3212.78,1482279936,683046,1912.5,16494427.3,121.8264918,8.60E+11,393989,288.2313128,0.00027821,144385767,153
8/8/2017,7057922000,3432314886,275410,55597127439,3370.22,1752760064,789754,2050,16496477.3,159.0631105,8.60E+11,455756,299.555972,0.00030589,160596624,164
9/8/2017,6123180314,2854321489,260817,56430911874,3420.4,1468960000,706721,1725,16498202.3,157.9519131,8.88E+11,427535,280.5808846,0.00030736,131674897,138
25/8/2017,4751050826,2300306315,208068,71600660737,4332.82,1727970048,578206,1262.5,16499464.8,425.8158792,8.88E+11,351213,410.1048359,0.00115604,93804658,101
26/8/2017,5259878902,2134860860,226380,72254792753,4372.06,1511609984,618641,1312.5,16500777.3,425.3131221,8.88E+11,392803,368.3648986,0.001128,104812906,105
27/8/2017,4650175825,2186424212,261736,71817550840,4345.1,1537459968,749676,1937.5,16502714.8,358.8427277,8.88E+11,401450,200.3308355,0.0008613,153574312,155
28/8/2017,6517025771,3307893946,223642,72475177723,4384.45,1959330048,654533,1612.5,16504327.3,378.1784668,8.88E+11,387919,434.8801791,0.0010034,126587730,129
29/8/2017,7018030613,3637984752,280967,72561871069,4389.21,2486080000,795732,1862.5,16506189.8,461.7601417,8.88E+11,443794,405.7262826,0.00101634,148728390,149
30/8/2017,5835254306,2970788351,271298,75566387085,4570.36,1937849984,799696,2100,16508289.8,388.4975306,8.88E+11,420710,373.7183372,0.00090508,165206515,168
31/8/2017,6226919988,3604050363,280561,75331350130,4555.59,1944930048,797085,2037.5,16510327.3,413.2148969,8.88E+11,437645,428.9953547,0.000904,160007570,163
1/9/2017,6543906418,3217432567,283496,77758647232,4701.76,2599079936,782822,2175,16512502.3,382.7420064,8.88E+11,443798,470.176,0.0008814,169107048,174
2/9/2017,5610016659,2705044936,236647,81070834691,4901.42,2722139904,694986,2050,16514552.3,290.4992599,8.88E+11,406978,341.5441794,0.00079125,132676167,164
3/9/2017,5010712910,2270424684,195135,75850393786,4585.27,1933190016,586966,1925,16516477.3,239.1352699,8.88E+11,327498,328.8555644,0.00068026,117928066,154
4/9/2017,8545309304,3592952276,269105,75965648581,4591.63,2987330048,752544,2187.5,16518664.8,325.4016802,8.88E+11,423675,494.8020382,0.0007425,162340636,175
5/9/2017,25112357218,3347974656,277751,69964825419,4228.29,2697969920,784428,2462.5,16521127.3,281.9048031,8.88E+11,459097,417.4173808,0.0006544,150422428,197
24/8/2017,5684214367,2989440215,203704,68369338291,4137.6,2037750016,548838,1262.5,16522389.8,385.9992342,8.92E+11,310117,560.4815717,0.00114459,94819766,101
6/9/2017,8919302510,3305777262,276063,72427531422,4376.59,2172100096,776418,2025,16524414.8,272.599878,9.03E+11,444366,402.5639126,0.00060523,146470000,162
7/9/2017,8659631981,3410032860,256198,75955085597,4589.14,1844620032,768389,2200,16526614.8,257.3357948,9.23E+11,384938,431.7799755,0.00054466,142567272,176
8/9/2017,8472648110,3671750932,279313,76230364771,4605.16,2700890112,825480,2187.5,16528802.3,217.7657246,9.23E+11,468568,368.1208329,0.00040981,159807850,175
9/9/2017,6635864057,2439962018,217721,70025929996,4229.81,1386230016,627154,2112.5,16530914.8,144.8504163,9.23E+11,338652,305.7483474,0.0004068,123663360,169
10/9/2017,5750112287,2579274758,193102,70025499581,4229.34,1679090048,558828,1725,16532639.8,143.23842,9.23E+11,305692,362.7703274,0.000396,108219994,138
11/9/2017,8802227084,3092582335,253318,68264854693,4122.47,1557330048,734974,2175,16534814.8,159.7338304,9.23E+11,404492,307.529295,0.0004078,144307293,174
12/9/2017,8348960668,3623901507,256042,69043323008,4168.88,1864530048,710521,2350,16537164.8,148.9079562,9.23E+11,415622,329.9308329,0.00033911,133712970,188
13/9/2017,9572197287,3196191233,263130,68442013420,4131.98,2219409920,718715,2375,16539539.8,133.7314867,9.23E+11,399171,357.7514562,0.000275,135618274,190
14/9/2017,9855261811,3161610889,267894,64200057609,3875.37,2716310016,773640,2175,16541714.8,153.7350359,9.23E+11,408871,440.7139358,0.00027732,139609001,174
15/9/2017,9379883364,3157492018,291899,52460524920,3166.3,4148069888,833211,2250,16543964.8,174.8166479,9.23E+11,494266,397.5562585,0.00031706,151951902,180
16/9/2017,7138624475,2136499599,228088,60279289085,3637.75,1818400000,647176,2112.5,16546077.3,119.9178055,9.23E+11,368159,296.2858978,0.00028375,118480362,169
17/9/2017,5034999230,1712635741,197507,59765796556,3606.28,1239149952,588671,2200,16548277.3,99.41066001,9.23E+11,327339,260.3592794,0.00027346,102337649,176
10/8/2017,7427823198,3102898975,257831,55140360000,3341.84,1515110016,733461,1675,16549952.3,193.1860029,9.23E+11,439803,332.4210457,0.0003885,131491740,134
